customer_id,order_id,order_date,order_value,category
599,ord_00003454,2026-05-06 00:00:00.000000000,37.42,electronics_accessories
599,ord_00003455,2026-05-28 00:48:25.156713582,37.28,apparel
599,ord_00003456,2026-06-18 09:03:13.930330652,38.98,apparel
599,ord_00003457,2026-07-29 04:51:23.063855814,43.41,home_goods
600,ord_00003458,2025-05-01 00:00:00.000000000,32.3,home_goods
600,ord_00003459,2025-05-25 07:59:36.244210911,96.54,apparel
600,ord_00003460,2025-06-19 07:02:31.032745625,38.9,beauty
600,ord_00003461,2025-07-08 22:45:36.329989354,28.67,electronics_accessories
600,ord_00003462,2025-07-31 04:37:16.037279718,39.91,electronics_accessories
600,ord_00003463,2025-09-13 13:52:08.874445521,14.65,outdoor
600,ord_00003464,2025-10-27 10:58:55.542775121,38.32,beauty
600,ord_00003465,2025-11-13 09:18:18.839614451,73.33,home_goods
600,ord_00003466,2025-12-01 01:00:43.060205705,34.68,apparel
600,ord_00003467,2025-12-17 22:41:16.677670089,39.28,outdoor
600,ord_00003468,2026-01-18 20:09:34.090514958,103.85,electronics_accessories
600,ord_00003469,2026-02-08 10:47:34.570033023,32.75,outdoor
600,ord_00003470,2026-03-05 09:48:10.110966477,28.1,beauty
600,ord_00003471,2026-04-16 16:37:20.177037250,23.55,home_goods
600,ord_00003472,2026-05-09 20:19:35.757001491,54.68,apparel
600,ord_00003473,2026-06-07 13:19:58.457774482,93.82,beauty
600,ord_00003474,2026-07-04 16:58:45.375252707,163.79,electronics_accessories
600,ord_00003475,2026-07-24 04:15:03.013800464,47.61,beauty
601,ord_00003476,2025-08-22 00:00:00.000000000,25.79,beauty
602,ord_00003477,2025-06-14 00:00:00.000000000,11.72,apparel
602,ord_00003478,2025-07-31 18:35:51.522599611,19.39,home_goods
602,ord_00003479,2025-08-28 16:42:16.018949422,38.0,outdoor
602,ord_00003480,2025-10-11 08:43:19.278178724,44.35,home_goods
602,ord_00003481,2025-11-22 03:42:19.601680371,75.14,home_goods
602,ord_00003482,2026-01-02 02:58:35.620640547,41.28,outdoor
602,ord_00003483,2026-02-03 03:17:15.230773584,38.22,beauty
602,ord_00003484,2026-03-31 06:44:27.714076316,61.31,outdoor
602,ord_00003485,2026-06-11 23:19:00.207078423,27.42,apparel
602,ord_00003486,2026-07-10 03:14:03.548108974,107.56,apparel
603,ord_00003487,2024-10-21 00:00:00.000000000,86.76,home_goods
603,ord_00003488,2024-11-09 11:18:35.566607093,26.99,home_goods
603,ord_00003489,2024-11-29 03:07:19.458290006,90.96,electronics_accessories
603,ord_00003490,2024-12-17 01:57:16.134567999,31.69,home_goods
603,ord_00003491,2024-12-29 17:03:02.300868573,71.28,outdoor
603,ord_00003492,2025-01-15 22:12:26.864700494,56.68,outdoor
603,ord_00003493,2025-02-16 22:16:18.596492441,30.17,apparel
603,ord_00003494,2025-03-07 17:51:35.635556807,120.02,electronics_accessories
603,ord_00003495,2025-03-28 04:42:34.012738925,58.58,apparel
603,ord_00003496,2025-04-19 04:48:06.992215118,40.19,home_goods
603,ord_00003497,2025-05-30 05:43:03.929065257,53.64,electronics_accessories
603,ord_00003498,2025-06-20 09:21:34.598348260,60.34,electronics_accessories
603,ord_00003499,2025-07-19 16:19:03.937144460,33.41,apparel
603,ord_00003500,2025-08-06 07:26:21.838966425,23.73,home_goods
603,ord_00003501,2025-08-25 19:49:33.517130360,20.62,beauty
603,ord_00003502,2025-09-16 00:01:41.748071016,42.02,home_goods
603,ord_00003503,2025-10-02 17:23:39.551967406,63.17,apparel
603,ord_00003504,2025-10-22 13:40:14.696126288,133.13,outdoor
603,ord_00003505,2025-11-19 02:31:19.807411003,154.02,beauty
603,ord_00003506,2025-12-05 16:44:31.475091856,43.97,outdoor
603,ord_00003507,2025-12-26 19:02:51.676363443,24.35,apparel
603,ord_00003508,2026-01-21 21:17:15.978898467,81.32,apparel
603,ord_00003509,2026-02-07 08:38:19.522455829,47.91,electronics_accessories
603,ord_00003510,2026-03-08 15:54:23.938126552,18.75,outdoor
603,ord_00003511,2026-03-30 05:23:26.692143260,75.41,apparel
603,ord_00003512,2026-04-19 07:12:49.764835742,43.9,beauty
603,ord_00003513,2026-04-30 20:23:40.056420225,87.05,home_goods
603,ord_00003514,2026-05-19 17:00:14.741140626,35.85,outdoor
603,ord_00003515,2026-06-12 07:00:09.442460613,50.53,apparel
603,ord_00003516,2026-07-17 21:40:27.070030540,50.65,electronics_accessories
604,ord_00003517,2025-08-25 00:00:00.000000000,34.95,home_goods
604,ord_00003518,2025-09-11 07:57:57.222281055,82.69,outdoor
604,ord_00003519,2025-10-17 10:03:29.117486402,104.61,electronics_accessories
604,ord_00003520,2025-11-11 18:13:51.826510878,83.03,beauty
604,ord_00003521,2026-01-12 21:44:26.124320782,90.09,apparel
604,ord_00003522,2026-03-15 07:20:50.065277002,17.49,beauty
604,ord_00003523,2026-05-03 13:39:23.297505572,50.1,apparel
604,ord_00003524,2026-06-08 02:05:47.985716763,46.17,beauty
604,ord_00003525,2026-07-06 06:48:14.190453460,45.13,outdoor
604,ord_00003526,2026-08-06 14:31:39.900981135,29.94,outdoor
605,ord_00003527,2026-06-22 00:00:00.000000000,56.87,home_goods
606,ord_00003528,2025-10-01 00:00:00.000000000,112.33,electronics_accessories
606,ord_00003529,2025-12-31 05:38:32.403435444,136.73,apparel
606,ord_00003530,2026-02-03 05:58:52.205266311,69.17,home_goods
606,ord_00003531,2026-04-06 02:22:40.454366881,51.53,electronics_accessories
606,ord_00003532,2026-06-08 08:36:55.517355929,56.57,electronics_accessories
607,ord_00003533,2026-01-18 00:00:00.000000000,80.62,apparel
607,ord_00003534,2026-02-19 00:03:05.097403339,32.17,home_goods
607,ord_00003535,2026-03-27 06:37:00.424638170,107.48,apparel
607,ord_00003536,2026-05-02 15:10:59.656922819,45.5,electronics_accessories
607,ord_00003537,2026-06-04 00:12:44.567180399,45.26,apparel
607,ord_00003538,2026-07-19 19:20:27.341419078,87.05,beauty
608,ord_00003539,2024-10-13 00:00:00.000000000,86.19,electronics_accessories
609,ord_00003540,2025-08-09 00:00:00.000000000,49.83,outdoor
609,ord_00003541,2025-09-16 15:11:16.190610812,46.53,beauty
609,ord_00003542,2025-10-14 16:00:45.393299777,49.46,electronics_accessories
609,ord_00003543,2025-11-02 13:47:04.070856131,57.75,outdoor
609,ord_00003544,2025-12-05 19:29:19.322661238,79.75,apparel
609,ord_00003545,2025-12-24 06:38:21.326556960,37.68,beauty
609,ord_00003546,2026-01-26 09:12:39.553735076,45.87,outdoor
609,ord_00003547,2026-03-01 04:03:23.617183669,55.07,outdoor
609,ord_00003548,2026-03-17 14:45:54.067372869,86.05,outdoor
609,ord_00003549,2026-04-12 10:23:35.841711728,24.5,electronics_accessories
609,ord_00003550,2026-05-09 20:25:21.311841984,37.29,electronics_accessories
609,ord_00003551,2026-06-26 08:44:36.595870001,86.67,apparel
609,ord_00003552,2026-07-13 17:14:59.757216947,94.53,apparel
610,ord_00003553,2025-04-19 00:00:00.000000000,52.74,apparel
611,ord_00003554,2025-12-26 00:00:00.000000000,42.29,apparel
611,ord_00003555,2026-01-12 09:31:25.428985395,57.59,apparel
611,ord_00003556,2026-01-23 11:20:16.655002808,10.58,electronics_accessories
611,ord_00003557,2026-02-07 11:31:19.235227570,54.14,electronics_accessories
611,ord_00003558,2026-03-17 10:19:35.931911410,58.66,electronics_accessories
611,ord_00003559,2026-04-03 04:19:23.040230580,62.35,beauty
611,ord_00003560,2026-04-14 23:32:44.179034863,71.77,home_goods
611,ord_00003561,2026-05-02 06:18:40.443720705,26.71,apparel
611,ord_00003562,2026-05-15 08:34:54.553378809,56.83,apparel
611,ord_00003563,2026-05-26 19:41:13.378150621,35.73,beauty
611,ord_00003564,2026-06-24 13:25:47.446343848,34.33,home_goods
611,ord_00003565,2026-07-15 14:51:55.398652507,39.31,outdoor
611,ord_00003566,2026-08-01 13:57:24.683322301,40.23,outdoor
612,ord_00003567,2024-09-06 00:00:00.000000000,48.62,home_goods
612,ord_00003568,2024-09-27 22:52:49.886061668,32.18,outdoor
612,ord_00003569,2024-10-27 21:27:02.098251433,35.14,apparel
612,ord_00003570,2024-12-04 14:40:06.405606748,64.07,outdoor
612,ord_00003571,2025-01-11 05:57:07.542072102,24.35,apparel
612,ord_00003572,2025-03-02 01:37:24.624820573,55.79,home_goods
612,ord_00003573,2025-05-02 04:29:19.464683946,31.51,electronics_accessories
612,ord_00003574,2025-06-26 14:19:26.050584215,42.36,electronics_accessories
612,ord_00003575,2025-08-11 21:49:06.938229209,34.41,beauty
612,ord_00003576,2025-09-14 13:43:26.064303571,60.11,home_goods
612,ord_00003577,2025-10-13 18:28:09.239771298,32.32,beauty
612,ord_00003578,2025-11-18 03:46:59.048728252,62.42,apparel
612,ord_00003579,2025-12-30 02:47:27.977819921,33.75,electronics_accessories
612,ord_00003580,2026-02-13 03:47:46.515843721,22.91,electronics_accessories
612,ord_00003581,2026-03-27 14:11:57.201354873,40.08,outdoor
612,ord_00003582,2026-04-30 12:48:42.378160707,41.52,outdoor
612,ord_00003583,2026-06-14 02:30:05.407173490,113.58,home_goods
612,ord_00003584,2026-08-04 11:39:04.710252464,42.89,beauty
613,ord_00003585,2025-05-06 00:00:00.000000000,84.53,outdoor
613,ord_00003586,2025-06-16 20:52:17.191155623,38.31,apparel
613,ord_00003587,2025-07-31 11:21:23.167994192,22.15,outdoor
613,ord_00003588,2025-09-22 15:40:55.460708534,52.76,beauty
613,ord_00003589,2025-12-09 09:53:21.679149159,39.93,outdoor
613,ord_00003590,2026-01-18 06:46:02.121849691,149.25,outdoor
613,ord_00003591,2026-02-24 12:42:58.742942707,46.33,apparel
613,ord_00003592,2026-03-27 10:40:18.521510818,244.56,outdoor
613,ord_00003593,2026-05-14 15:59:23.953586514,88.47,apparel
613,ord_00003594,2026-06-14 07:59:12.164109231,22.96,outdoor
613,ord_00003595,2026-07-25 00:18:47.681950731,25.18,apparel
614,ord_00003596,2026-01-08 00:00:00.000000000,33.98,outdoor
614,ord_00003597,2026-02-11 12:16:04.111891059,50.75,outdoor
614,ord_00003598,2026-04-05 00:45:15.754652462,100.55,outdoor
614,ord_00003599,2026-05-06 23:00:09.695183379,44.35,electronics_accessories
614,ord_00003600,2026-06-17 16:56:26.867980702,31.93,home_goods
614,ord_00003601,2026-08-05 02:49:47.505080718,58.26,electronics_accessories
615,ord_00003602,2024-08-26 00:00:00.000000000,43.08,outdoor
616,ord_00003603,2025-02-10 00:00:00.000000000,40.0,beauty
616,ord_00003604,2025-03-25 00:40:43.753954621,85.7,outdoor
616,ord_00003605,2025-05-04 10:45:48.162878720,39.86,beauty
616,ord_00003606,2025-07-01 10:50:04.154281624,27.75,home_goods
616,ord_00003607,2025-07-22 00:13:51.708108735,50.92,home_goods
616,ord_00003608,2025-09-02 12:36:28.062025726,24.19,home_goods
616,ord_00003609,2025-10-08 14:23:37.826965129,72.24,apparel
616,ord_00003610,2025-12-20 17:00:53.277543135,80.43,apparel
616,ord_00003611,2026-02-03 08:26:46.504127812,57.39,beauty
616,ord_00003612,2026-03-18 10:03:33.760596234,147.31,apparel
616,ord_00003613,2026-05-07 15:18:40.827543863,42.49,beauty
616,ord_00003614,2026-06-19 06:14:01.582864494,22.94,outdoor
616,ord_00003615,2026-08-03 10:02:31.068065596,118.85,home_goods
617,ord_00003616,2024-11-06 00:00:00.000000000,64.44,electronics_accessories
617,ord_00003617,2024-11-22 21:29:26.232046423,58.28,electronics_accessories
617,ord_00003618,2024-12-11 23:08:13.009103698,60.22,outdoor
617,ord_00003619,2025-01-11 07:20:00.717060830,42.15,outdoor
617,ord_00003620,2025-01-25 14:07:06.590165881,44.15,apparel
617,ord_00003621,2025-02-06 05:42:14.368531569,38.36,beauty
617,ord_00003622,2025-03-18 12:04:31.741759092,56.4,outdoor
617,ord_00003623,2025-04-10 13:59:15.224716836,88.13,beauty
617,ord_00003624,2025-05-04 16:00:47.007272083,46.21,home_goods
617,ord_00003625,2025-05-24 10:16:34.086398194,21.06,apparel
617,ord_00003626,2025-06-17 14:16:36.923495907,22.04,home_goods
617,ord_00003627,2025-06-30 22:30:16.545427734,73.19,home_goods
617,ord_00003628,2025-07-17 06:24:32.219839631,69.19,beauty
617,ord_00003629,2025-08-07 22:56:08.652733146,35.21,outdoor
617,ord_00003630,2025-08-18 14:07:49.512179215,37.27,home_goods
617,ord_00003631,2025-09-06 18:44:03.960878916,101.68,electronics_accessories
617,ord_00003632,2025-09-25 14:53:53.918452069,115.23,beauty
617,ord_00003633,2025-10-14 19:28:42.500080306,58.29,beauty
617,ord_00003634,2025-11-01 14:59:05.822977583,96.32,home_goods
617,ord_00003635,2025-11-17 05:05:10.221598489,40.63,home_goods
617,ord_00003636,2025-11-29 09:03:57.300111026,46.32,apparel
617,ord_00003637,2025-12-21 07:48:42.218239716,45.26,outdoor
617,ord_00003638,2026-01-09 12:44:47.809909314,28.26,outdoor
617,ord_00003639,2026-01-23 10:36:09.120173248,64.83,beauty
617,ord_00003640,2026-02-13 20:30:55.954601460,100.97,home_goods
617,ord_00003641,2026-03-05 02:09:59.109709393,127.85,outdoor
617,ord_00003642,2026-03-23 09:22:49.563252649,22.51,home_goods
617,ord_00003643,2026-04-03 09:27:12.305329345,36.22,outdoor
617,ord_00003644,2026-04-29 04:27:54.569999481,95.0,electronics_accessories
617,ord_00003645,2026-05-13 16:52:28.971987139,43.73,apparel
617,ord_00003646,2026-06-04 02:54:04.818129360,33.24,beauty
617,ord_00003647,2026-06-20 14:39:48.633167049,87.04,electronics_accessories
617,ord_00003648,2026-07-09 07:30:28.069411606,73.65,beauty
618,ord_00003649,2025-10-15 00:00:00.000000000,60.24,apparel
619,ord_00003650,2026-08-03 00:00:00.000000000,26.51,apparel
620,ord_00003651,2026-05-28 00:00:00.000000000,41.06,outdoor
621,ord_00003652,2024-09-26 00:00:00.000000000,31.44,electronics_accessories
621,ord_00003653,2024-10-21 02:04:57.352283231,64.62,apparel
621,ord_00003654,2024-11-11 17:38:20.751519073,44.45,outdoor
621,ord_00003655,2024-12-03 16:15:25.002235509,127.96,home_goods
621,ord_00003656,2024-12-19 06:55:25.481050401,30.71,electronics_accessories
621,ord_00003657,2025-01-08 04:38:01.902849848,27.73,home_goods
621,ord_00003658,2025-01-20 19:57:13.837029767,68.54,apparel
621,ord_00003659,2025-02-07 23:44:51.801715572,38.28,outdoor
621,ord_00003660,2025-02-16 19:59:31.990880315,26.88,outdoor
621,ord_00003661,2025-02-28 15:03:32.488694592,36.32,outdoor
621,ord_00003662,2025-03-17 18:24:02.552706923,64.27,electronics_accessories
621,ord_00003663,2025-04-25 06:20:46.778722321,51.86,beauty
621,ord_00003664,2025-05-06 06:19:55.217347959,23.61,beauty
621,ord_00003665,2025-05-19 06:20:40.602107476,27.84,apparel
621,ord_00003666,2025-06-08 09:53:32.748176868,47.51,apparel
621,ord_00003667,2025-07-10 12:19:09.217682303,27.24,beauty
621,ord_00003668,2025-07-30 13:45:12.259504934,35.54,home_goods
621,ord_00003669,2025-08-22 21:05:41.917527164,25.61,outdoor
621,ord_00003670,2025-09-08 22:33:14.125945817,84.89,apparel
621,ord_00003671,2025-09-25 03:18:06.892283452,16.43,electronics_accessories
621,ord_00003672,2025-10-14 11:42:51.743689204,36.17,home_goods
621,ord_00003673,2025-10-29 23:36:59.714222906,33.76,apparel
621,ord_00003674,2025-11-22 10:41:00.806063714,104.47,home_goods
621,ord_00003675,2025-12-04 02:31:43.131736627,63.54,home_goods
621,ord_00003676,2025-12-28 18:17:46.259404878,82.96,beauty
621,ord_00003677,2026-01-16 20:46:26.014809630,24.85,electronics_accessories
621,ord_00003678,2026-02-03 13:36:33.012879669,30.84,beauty
621,ord_00003679,2026-02-15 02:23:20.451464219,33.04,home_goods
621,ord_00003680,2026-03-01 04:05:48.708071503,80.47,electronics_accessories
621,ord_00003681,2026-03-28 05:16:44.152365445,53.02,beauty
621,ord_00003682,2026-04-14 22:53:42.580833362,24.7,outdoor
621,ord_00003683,2026-05-05 11:27:55.872974243,31.89,beauty
621,ord_00003684,2026-05-19 23:29:05.640398661,55.3,outdoor
621,ord_00003685,2026-06-07 16:39:17.551962351,62.26,home_goods
621,ord_00003686,2026-06-20 04:51:42.665786528,38.66,outdoor
621,ord_00003687,2026-07-09 15:44:47.780068888,54.13,beauty
621,ord_00003688,2026-07-30 18:08:17.098136056,29.52,electronics_accessories
622,ord_00003689,2025-12-09 00:00:00.000000000,46.65,apparel
623,ord_00003690,2025-07-20 00:00:00.000000000,27.87,apparel
623,ord_00003691,2025-09-05 04:48:08.691332038,18.49,outdoor
623,ord_00003692,2025-10-04 13:37:23.832280572,32.5,home_goods
623,ord_00003693,2025-11-08 16:35:32.384876174,108.76,home_goods
623,ord_00003694,2026-01-14 00:28:25.132696392,65.17,beauty
623,ord_00003695,2026-03-04 13:03:55.545582683,106.13,home_goods
623,ord_00003696,2026-04-02 16:55:53.082952140,25.09,beauty
623,ord_00003697,2026-05-26 09:07:14.359357281,63.05,home_goods
623,ord_00003698,2026-07-06 05:08:56.624761711,31.8,outdoor
624,ord_00003699,2026-01-24 00:00:00.000000000,38.21,electronics_accessories
625,ord_00003700,2026-03-29 00:00:00.000000000,15.7,outdoor
625,ord_00003701,2026-04-11 10:04:35.709461499,98.7,apparel
625,ord_00003702,2026-04-22 03:29:06.509472547,26.36,beauty
625,ord_00003703,2026-05-09 06:44:15.936744703,70.33,outdoor
625,ord_00003704,2026-05-21 06:12:11.180838659,34.37,electronics_accessories
625,ord_00003705,2026-06-07 21:55:11.794110491,37.17,beauty
625,ord_00003706,2026-06-22 01:07:00.145155522,139.63,apparel
625,ord_00003707,2026-07-03 17:28:05.367597107,33.21,apparel
625,ord_00003708,2026-07-19 02:23:40.622129387,30.0,home_goods
625,ord_00003709,2026-08-03 12:01:44.016516487,43.75,home_goods
626,ord_00003710,2026-02-08 00:00:00.000000000,100.16,apparel
627,ord_00003711,2026-08-07 00:00:00.000000000,88.15,beauty
628,ord_00003712,2026-03-29 00:00:00.000000000,22.77,home_goods
629,ord_00003713,2025-09-24 00:00:00.000000000,33.25,apparel
629,ord_00003714,2025-10-06 22:00:14.426980127,61.75,home_goods
629,ord_00003715,2025-10-17 01:22:47.972122638,28.39,outdoor
629,ord_00003716,2025-10-30 12:40:45.435451449,58.67,home_goods
629,ord_00003717,2025-11-13 17:57:37.339988490,63.52,electronics_accessories
629,ord_00003718,2025-11-30 01:19:11.032520111,75.72,electronics_accessories
629,ord_00003719,2025-12-31 04:29:52.293935576,53.85,apparel
629,ord_00003720,2026-01-17 11:32:20.355727527,38.4,electronics_accessories
629,ord_00003721,2026-02-04 07:07:34.130601362,82.47,apparel
629,ord_00003722,2026-02-26 02:58:37.575257543,47.87,beauty
629,ord_00003723,2026-03-15 13:42:38.929777335,109.48,apparel
629,ord_00003724,2026-04-05 16:41:35.937377065,48.9,home_goods
629,ord_00003725,2026-04-26 01:49:00.626279430,62.94,electronics_accessories
629,ord_00003726,2026-05-15 12:17:35.232002580,47.04,electronics_accessories
629,ord_00003727,2026-06-27 11:22:54.230029787,59.68,home_goods
629,ord_00003728,2026-07-22 02:21:12.824722744,48.45,beauty
629,ord_00003729,2026-08-04 15:22:56.752817314,73.28,home_goods
630,ord_00003730,2024-08-27 00:00:00.000000000,73.31,outdoor
630,ord_00003731,2024-10-28 03:57:56.095997332,33.21,outdoor
630,ord_00003732,2025-01-20 02:51:05.372109247,84.9,beauty
630,ord_00003733,2025-03-09 13:08:55.406688383,92.63,beauty
630,ord_00003734,2025-05-08 12:42:31.489851381,38.74,apparel
630,ord_00003735,2025-07-02 13:12:13.118338265,52.17,outdoor
630,ord_00003736,2025-08-29 05:37:11.315069788,37.33,electronics_accessories
630,ord_00003737,2025-10-11 16:41:48.512748499,96.21,electronics_accessories
630,ord_00003738,2025-12-18 01:35:33.655017222,31.62,beauty
630,ord_00003739,2026-02-20 07:39:36.194984410,126.65,apparel
630,ord_00003740,2026-05-14 15:58:09.310274709,28.59,electronics_accessories
630,ord_00003741,2026-07-10 04:13:25.856984744,32.62,electronics_accessories
631,ord_00003742,2026-07-12 00:00:00.000000000,95.55,apparel
632,ord_00003743,2025-07-28 00:00:00.000000000,42.24,apparel
632,ord_00003744,2025-09-22 10:07:55.788433864,35.7,beauty
632,ord_00003745,2025-11-21 12:40:28.890545945,25.57,beauty
632,ord_00003746,2026-01-24 06:39:07.045374444,39.43,apparel
632,ord_00003747,2026-03-06 04:46:56.592455053,49.86,outdoor
632,ord_00003748,2026-05-08 20:53:55.610254764,93.54,home_goods
632,ord_00003749,2026-07-27 01:14:22.891865564,75.69,electronics_accessories
633,ord_00003750,2025-02-18 00:00:00.000000000,27.39,outdoor
634,ord_00003751,2025-08-26 00:00:00.000000000,65.7,apparel
635,ord_00003752,2025-11-14 00:00:00.000000000,52.17,beauty
636,ord_00003753,2026-06-05 00:00:00.000000000,72.2,outdoor
637,ord_00003754,2025-11-14 00:00:00.000000000,40.23,outdoor
637,ord_00003755,2025-12-19 15:45:24.217138462,49.3,apparel
637,ord_00003756,2026-04-01 19:18:17.632782318,31.28,beauty
637,ord_00003757,2026-05-15 20:00:09.953724147,21.66,outdoor
637,ord_00003758,2026-07-05 19:05:51.920599582,118.67,beauty
638,ord_00003759,2025-01-17 00:00:00.000000000,81.25,outdoor
638,ord_00003760,2025-02-17 21:30:14.870646289,26.97,home_goods
638,ord_00003761,2025-04-01 05:38:47.024682392,26.13,electronics_accessories
638,ord_00003762,2025-06-21 17:00:31.348597093,48.0,beauty
638,ord_00003763,2025-12-25 06:51:53.345530781,51.96,electronics_accessories
638,ord_00003764,2026-03-12 03:18:43.886198287,28.14,home_goods
638,ord_00003765,2026-05-24 10:30:17.469383045,35.33,apparel
638,ord_00003766,2026-07-26 07:13:43.727729740,24.47,apparel
639,ord_00003767,2025-07-11 00:00:00.000000000,27.71,electronics_accessories
639,ord_00003768,2025-08-02 17:58:28.934732127,19.43,outdoor
639,ord_00003769,2025-08-26 01:45:52.052662315,41.34,outdoor
639,ord_00003770,2025-09-08 01:11:44.117778523,24.03,home_goods
639,ord_00003771,2025-09-25 13:12:23.000807561,88.36,outdoor
639,ord_00003772,2025-10-28 22:23:17.576846522,75.27,apparel
639,ord_00003773,2025-11-12 04:28:01.216610926,19.68,home_goods
639,ord_00003774,2025-12-03 22:15:17.878973202,70.66,electronics_accessories
639,ord_00003775,2025-12-23 16:07:18.814736659,61.08,beauty
639,ord_00003776,2026-01-19 05:21:19.583230121,130.07,electronics_accessories
639,ord_00003777,2026-02-09 03:00:32.845281923,11.74,electronics_accessories
639,ord_00003778,2026-02-25 22:23:24.137966343,29.17,outdoor
639,ord_00003779,2026-03-17 10:46:44.615035485,50.07,beauty
639,ord_00003780,2026-04-06 01:13:29.806499425,26.9,outdoor
639,ord_00003781,2026-04-24 15:52:07.475065229,41.38,home_goods
639,ord_00003782,2026-05-07 12:55:44.684599027,26.49,electronics_accessories
639,ord_00003783,2026-06-04 07:31:59.978116494,40.22,beauty
639,ord_00003784,2026-06-30 15:43:46.853123941,36.11,home_goods
639,ord_00003785,2026-07-14 15:21:39.548121707,56.35,electronics_accessories
639,ord_00003786,2026-08-01 02:51:22.544796819,50.47,outdoor
640,ord_00003787,2026-05-17 00:00:00.000000000,40.56,home_goods
640,ord_00003788,2026-06-25 21:38:27.141321026,25.17,home_goods
640,ord_00003789,2026-07-25 19:26:30.611433994,40.07,home_goods
641,ord_00003790,2025-11-11 00:00:00.000000000,50.57,apparel
641,ord_00003791,2025-12-23 02:32:41.900152264,32.34,beauty
641,ord_00003792,2026-01-19 22:01:18.779318814,78.91,home_goods
641,ord_00003793,2026-02-17 08:28:24.907463640,48.31,apparel
641,ord_00003794,2026-03-28 07:22:35.545501380,26.17,electronics_accessories
641,ord_00003795,2026-05-19 19:52:53.381958272,19.17,home_goods
641,ord_00003796,2026-07-05 08:46:18.887409009,36.94,outdoor
641,ord_00003797,2026-08-03 15:33:42.598323882,57.03,home_goods
642,ord_00003798,2024-12-30 00:00:00.000000000,36.67,home_goods
642,ord_00003799,2025-03-19 15:38:38.728481778,111.09,apparel
642,ord_00003800,2025-05-21 05:57:29.650976236,69.63,apparel
642,ord_00003801,2025-08-01 12:52:27.753318757,64.21,home_goods
642,ord_00003802,2025-10-30 13:53:46.787635481,32.61,apparel
642,ord_00003803,2025-12-10 23:48:24.937196782,35.47,outdoor
642,ord_00003804,2026-01-20 14:26:44.752935039,41.12,beauty
642,ord_00003805,2026-03-24 15:26:00.449399856,47.33,electronics_accessories
642,ord_00003806,2026-05-15 04:00:03.887840827,158.06,outdoor
642,ord_00003807,2026-07-09 06:32:04.322938498,51.19,home_goods
643,ord_00003808,2026-03-18 00:00:00.000000000,37.7,outdoor
644,ord_00003809,2025-05-30 00:00:00.000000000,128.55,home_goods
645,ord_00003810,2025-11-01 00:00:00.000000000,25.04,beauty
645,ord_00003811,2025-12-01 01:49:51.248157242,36.7,outdoor
645,ord_00003812,2026-01-08 09:14:58.907655358,43.87,electronics_accessories
645,ord_00003813,2026-02-13 02:34:18.582296650,47.43,apparel
645,ord_00003814,2026-03-17 06:55:49.031893590,95.02,home_goods
645,ord_00003815,2026-04-30 00:13:34.058575957,71.72,outdoor
645,ord_00003816,2026-05-20 00:43:44.608319710,85.11,outdoor
645,ord_00003817,2026-06-28 09:10:20.058064042,55.95,home_goods
646,ord_00003818,2025-04-19 00:00:00.000000000,54.14,electronics_accessories
646,ord_00003819,2025-06-19 11:24:33.457532293,31.44,outdoor
646,ord_00003820,2025-08-23 21:02:30.602237992,47.25,outdoor
646,ord_00003821,2025-09-26 23:12:40.486845681,61.59,beauty
646,ord_00003822,2025-11-30 05:39:56.854210571,45.19,beauty
646,ord_00003823,2026-01-06 06:54:30.740735891,85.51,beauty
646,ord_00003824,2026-02-11 10:40:02.322140512,33.16,outdoor
646,ord_00003825,2026-04-14 19:52:35.418827491,37.61,beauty
646,ord_00003826,2026-05-26 23:27:31.384235335,35.58,apparel
646,ord_00003827,2026-07-24 17:28:49.560409571,24.54,beauty
647,ord_00003828,2025-05-14 00:00:00.000000000,67.8,electronics_accessories
648,ord_00003829,2026-01-03 00:00:00.000000000,47.21,electronics_accessories
649,ord_00003830,2024-11-18 00:00:00.000000000,21.69,home_goods
649,ord_00003831,2025-01-14 08:58:45.739404531,55.3,beauty
649,ord_00003832,2025-03-13 09:04:03.440097716,39.22,electronics_accessories
649,ord_00003833,2025-05-05 20:31:57.440400841,20.84,apparel
649,ord_00003834,2025-06-23 20:31:49.332322703,102.65,outdoor
649,ord_00003835,2025-09-12 15:26:20.643484344,32.05,beauty
649,ord_00003836,2025-11-17 20:00:45.859420330,36.87,electronics_accessories
649,ord_00003837,2026-01-26 21:43:31.639184963,42.23,home_goods
649,ord_00003838,2026-05-07 22:33:25.909890994,38.81,outdoor
650,ord_00003839,2026-08-04 00:00:00.000000000,72.85,home_goods
651,ord_00003840,2026-07-31 00:00:00.000000000,48.73,electronics_accessories
652,ord_00003841,2025-05-21 00:00:00.000000000,177.04,beauty
652,ord_00003842,2025-07-07 05:35:56.794415497,58.07,home_goods
652,ord_00003843,2025-08-10 13:46:50.354972003,203.29,home_goods
652,ord_00003844,2025-09-18 15:18:12.833575984,47.76,home_goods
652,ord_00003845,2025-11-01 02:34:19.197873127,30.16,apparel
652,ord_00003846,2025-12-22 07:00:44.167482478,27.67,outdoor
652,ord_00003847,2026-02-07 22:30:30.144420132,61.16,outdoor
652,ord_00003848,2026-03-30 13:05:25.965153677,44.94,electronics_accessories
652,ord_00003849,2026-04-29 14:46:51.297536036,24.24,apparel
652,ord_00003850,2026-06-26 14:56:17.965792153,43.0,beauty
